gene_name,gene_synonym
Sytl2,Slp2-b|Slp2-c|Slp2-a|Slp2|Slp2-d
Gm24917,nan
Gm49886,nan
Gm45867,nan
Gm14627,EG666136
Zfp449,9530049C15Rik
4930458D05Rik,nan
Uhrf1,ICBP90|Np95
Gm37607,nan
Slc25a24,2610016M12Rik
Gm49840,nan
Gm47672,nan
Sgcb,beta-SG
Gm21858,nan
Klhl8,2310001P09Rik|D5Ertd431e
Gm29818,nan
Ces1e,egasyn|Es22|Eg|Es-22
Gm27475,nan
Gm48408,nan
Traj43,Gm16925
1700003M07Rik,nan
Mir7238,mmu-mir-7238
Chdh,D630034H06Rik
Gm25635,nan
Taok1,D130018F14Rik|2810468K05Rik
Gm47516,nan
Pus10,4933435A13Rik|2810013G11Rik|Ccdc139
Gm10417,nan
Btbd35f29,Gm21447
Olfr593,MOR24-2|GA_x6K02T2PBJ9-5927412-5928362
Olfr722,MOR241-3|GA_x6K02T2PMLR-5566715-5565789
Gm42734,nan
Pop4,1110023P21Rik|Rpp29
Gm21586,nan
Ube2z,C030047H17Rik
Gm5846,nan
Tmem79,ma|2310042N02Rik|2310074C17Rik|Matt|mattrin
Smarcc2,5930405J04Rik
Traj6,Gm16920
Olfr602-ps1,GA_x6K02T2PBJ9-6077815-6076913|MOR23-3P
Rdm1,2410008M22Rik|Rad52b
Gm7258,nan
Fh1,fumarase
Gm10743,nan
Scp2-ps2,nan
Spsb1,4930422J18Rik|SSB1|1110014L01Rik
Gm48438,nan
Gm9493,nan
Gm33022,nan
Nmnat3,PNAT3|4933408N02Rik
Gm50039,nan
Gm29665,nan
Mthfr-ps1,nan
Ceacam-ps1,nan
Rps12-ps10,Gm14059
Gm25375,nan
Vmn1r-ps151,nan
Arhgap36,1100001E04Rik
Prkar2b,PKARIIbeta|Pkarb2|RII(beta)
Gm7097,nan
Gm48076,nan
Zc3h15,1810012H02Rik|Ierepo4|2610312B22Rik|1700006A17Rik|FM22
Hrh4,H4R
Btg1b,4930525M21Rik|Btg1-ps1
Gm23578,nan
Gm24178,nan
Bves,popeye 1|Popdc1
Gm49383,nan
Ercc2,XPD|Ercc-2|RCO015|Mhdarco15
Gm31063,nan
Try5,1810049H19Rik|Tc
Gm6726,nan
Olfr1111,MOR181-2|GA_x6K02T2Q125-48635468-48634530
Gm36607,nan
Amt,EG434437
Trav10d,nan
Gm8805,nan
Ambn,nan
Dlg4,SAP90|PSD95|Dlgh4|PSD-95|SAP90A
Gm7407,nan
Wdr83os,BC056474
Gm20593,nan
Gm45020,nan
Gm44055,nan
Gm23543,nan
Gm12733,nan
Vmn1r-ps74,Gm9607
Gm30835,Gm42950
Gm27826,nan
Gm24698,nan
Gm13798,nan
Olfr184-ps1,MOR0-9P|GA_x54KRFPKG5P-55236960-55236094
Gm38289,nan
1700061N14Rik,Gm45862
Hnf1b,Tcf2|HNF-1Beta|Hnf1beta|LFB3|Tcf-2|vHNF1|hepatocyte nuclear factor-1 beta
Mark4,2410090P21Rik|Markl1
Gm19000,nan
Nfu1,CGI-33|Hirip5|0610006G17Rik
Gm21413,nan
Gpr101,LOC245424
BX322656.1,nan
Gm48544,nan
Hbq1a,A230090E05Rik|LOC380691|Hbq1
Atp6v0c-ps1,Atp6c-rs1|Atp6c1|MGPLlambda1-2|lysosomal 16kDa|Atp6l-ps1
Scarna10,MBI-52
Igkv4-69,nan
Gm42548,nan
Rpl3,J1|F2
Olfr1260,GA_x6K02T2Q125-51409740-51410672|MOR232-2
Serpinf1,Pedf|pigment epithelium derived factor|Sdf3|EPC-1|Pedfl
Gm13310,nan
4932422M17Rik,nan
Gm43019,nan
Zfp810,nan
Gm11590,nan
Gm23703,nan
Gm24885,nan
Gm49904,nan
4930509K18Rik,nan
Ccdc63,4921511C16Rik
Gm44814,nan
Mir6338,mmu-mir-6338
Esp23,Gm20581
Gm22656,nan
Zfp389,ENSMUSG00000075041|OTTMUSG00000018077
2810454H06Rik,nan
4930420G21Rik,Gm49687
Mir302a,Mirn302a|mir 302|mmu-mir-302|mmu-mir-302a
Nuf2,2410003C07Rik|Nuf2R|Cdca1
Gm17094,nan
Olfr316,MOR285-3P|GA_x6K02T2NKPP-648708-647788|MOR285-6_p
Slc27a5,VLCS-H2|VLCSH2|FATP5|FACVL3
Gm336,LOC240539
Gm42472,nan
Dcpp2,EG630537
Gm12286,nan
Gm11506,nan
Klra3,NK-2.1|Ly49c|5E6|Nk2.1|Nk-2|Nk2
Gcnt7,A330041C17Rik
A730020M07Rik,nan
Vmn1r-ps142,nan
Gm13996,nan
Neu3,membrane sialidase|ganglioside sialidase
Serpina1b,D12Ucla2|PI2|Spi1-2
H2ac11,Hist1h2ag
Gm21733,nan
Gm34653,nan
Ighv1-11,nan
Slc28a2b,Gm14085
Ap1ar,Gadkin
Gm10686,nan
Ocel1,9430098E02Rik
Pate1,Gm17252
Gm29578,nan
Atp11a,Ih|4930558F19Rik|9130422H11Rik|LOC100045280
Gm24718,nan
Mrps5,nan
Gm16230,nan
Gm37928,nan
Gon4l,2610100B20Rik|1500041I23Rik
Oas1d,nan
Psmd3,AntP91a|Tstap91a|Psd3
Gm22785,nan
Xrcc6,G22p1|Ku70|Ku p70
Gm41480,nan
Doxl1,1600015I10Rik
Gm47846,nan
Pnp2,nan
Gm20479,nan
Gm48266,nan
Myo5c,9130003O20Rik
Syne1,nesprin-1|SYNE-1|A330049M09Rik|enaptin165|C130039F11Rik
Olfr474,GA_x6K02T2PBJ9-10283869-10284801|MOR204-20
Prl7a1,Prlpe|Prlpg|PLP-G|PLP-E
Gm30239,nan
Olfr1009,MOR175-3|GA_x6K02T2Q125-47195323-47196267
AC114824.1,nan
Trav5n-3,Gm17648
Ppp1r10,PNUTS|D17Ertd808e|2610025H06Rik
Frat1,nan
Gm38451,nan
Mir7022,mmu-mir-7022
Gm24067,nan
Mageb7-ps,mMage-b7|Mageb7
Gabra5,A230018I05Rik
Gm13500,nan
Gm24146,nan
Gm49194,nan
Pianp,C530028O21Rik
Gm44057,nan
Mir6971,mmu-mir-6971
Gm17072,nan
Gm47731,nan
Gm2628,nan
Olfr788,MOR111-4|GA_x6K02T2PULF-11151514-11152449
Pclaf,2810417H13Rik|p15(PAF)
Gm20362,nan
Pip5k1b,Pipk5b
Olfr134,GA_x6K02T2PSCP-2623613-2624551|MOR256-5
Ptger1,Ptgerep1|EP1|42kDa
Gm6174,nan
Pcdhb8,Pcdhb5C|PcdhbH
Gm47821,nan
Mir7041,mmu-mir-7041
Gm11513,nan
Alg3,D16Ertd36e
Gm5042,nan
Rpl9,nan
Gm5910,nan
Mir467a-7,Mirn467a-7|mmu-mir-467a-7|mmu-mir-467a
Arf4os,4930570N19Rik
Gm5339,nan
Gm44847,nan
Gm49307,nan
Gm26693,nan
Pdlim5,Enh3|Enh|Enh2|1110001A05Rik
Gm20795,nan
Cdh13,4932416G01Rik|T-cadherin|Tcad
Tmem267,Gm7120
Gm50456,nan
Gm47172,nan
Cass4,F730031O20Rik
Gm38017,nan
Il7r,CD127|IL-7 receptor alpha chain|IL-7Ralpha
Mir5621,mmu-mir-5621
Gm45497,nan
Gm5072,nan
Cnr1,CB1R|CB1
Gm20509,nan
Gm17150,nan
Gm18193,nan
AC125178.2,nan
Gm15286,nan
Gm572,b2b1167Clo|LOC230909
Gm37749,nan
Lat2,Wbscr5|Wbscr15
Tubb6,2310057H16Rik
Rpl19-ps1,Gm15424|ENSMUSG00000064281
Enox2,tNOX|APK1|Cova1
Gm4567,Gm5156
Xlr4a,nan
Gm23846,nan
Boll,4930597B14Rik|4930554P13Rik
Nek10,LOC238944
Gm22794,nan
Gm8197,nan
Gm37108,nan
Dnmt3b,nan
Gm24930,nan
Gm7798,nan
Cetn4,nan
Tor1aip2,1110020D10Rik|Ifrg15|15kDa|LULL1
Lrrc40,2610040E16Rik
AC124542.1,nan
Gm36245,nan
Gm13082,nan
Erich6b,Gm46471|4930564B18Rik
Fam181a,EG544888
Gm28693,nan
Pop7,Rpp20|0610037N12Rik
Chst13,Chst13|C4ST-3|1110067M19Rik
Mtfr1l,Fam54b|2410166I05Rik
Rnf183,5830442J12Rik
Gm28879,nan
Gm15950,nan
Dusp8,Nttp1|5530400B01Rik
Vmn1r193,V1ri9
Dnaaf3,6030429G01Rik|b2b1739Clo
Gm19252,nan
Gm16845,nan
Gm42886,nan
Gm32647,Gm44905
Gm44156,nan
Gm18700,nan
1700112M02Rik,nan
Gm7805,nan
Dync1i1,Dncic1|DIC|IC74
March3,6330411I15Rik|A530081L18Rik
Tnmd,ChM1L|tendin|myodulin|TeM|Bricd4|1110017I01Rik
Gm43316,nan
Traj8,Gm16918
Gm9276,nan
Mypn,1110056A04Rik
Gm43668,nan
Ldb3,ZASP|cypher
Gm49598,nan
Gm36638,nan
Serpinb6c,Spi3C|ovalbumin|SPIC
Rpgrip1l,Nphp8|Ftm|1700047E16Rik|fantom
Gm8005,nan
Gm11661,nan
Ypel1,Dgl1|1700016N17Rik|4930511F14Rik|4921520K19Rik|1700019O22Rik|Ppil2|0610009L05Rik|mdgl-1
Gm43782,nan
Gm12427,nan
Gm7644,nan
Gm50353,nan
AC160966.1,nan
Gm14861,nan
Gm16536,nan
Gm14607,nan
Gm8961,nan
Irf7,nan
Ehmt1,9230102N17Rik|KMT1D
Elmod1,nan
Gm45452,nan
Gm50001,nan
Klk1b10-ps,Klk-ps3|mGk-10
Gm23118,nan
Galnt6os,1810009N23Rik
Mrps16,nan
Gm20731,nan
4930547H16Rik,nan
Gm14155,nan
Mir669a-1,Mirn669a-1|Mirn669a-1a|mir-669a-1|Mir669a-1a|mmu-mir-669a-1
Slc35b2,PAPST1|1110003M08Rik
Gm43107,nan
Gm8038,nan
Olfr112,GA_x6K02T2PSCP-2023769-2022807|MOR218-4|4930580F03Rik
Gm32025,nan
Gm8079,nan
Gm37064,nan
Fas,Tnfrsf6|CD95|APO-1|TNFR6
Glrx2,Grx2|1700010P22Rik
Gm22056,nan
Gm20604,nan
Olfr1454,MOR202-14|GA_x6K02T2RE5P-3390804-3391727
Spatc1,1700084J23Rik|speriolin
Cxcr6,BONZO|STRL33
Gm43930,nan
Rab27a,4933437C11Rik|2210402C08Rik|2410003M20Rik
4933431J24Rik,nan
Gm4707,nan
Ssrp1,Hmg1-rs1|Hmgox|T160|Hmgi-rs3
Osr1,Odd1
Fbxo30,1700026A16Rik
Vmn1r-ps16,nan
Wdr6,nan
Gm44754,nan
Pcsk5,PC5A|b2b585Clo|PC5/6A|PC6|SPC6|b2b1549Clo
Krtap4-9,OTTMUSG00000002198
Ifng,Ifg|IFN-gamma
Samd5,E130306M17Rik
Gm8596,nan
Olfr760-ps1,GA_x6K02T2PSCP-1900133-1899524|MOR121-5_p
Gm26558,nan
Ankrd49,Gbif
D930015M05Rik,nan
Gm20319,nan
Lactb2,E430032H21Rik|Cgi-83
Zfp39,Zfp-39|CTfin33
Washc1,ORF19|Wash1|1110049F14Rik|Wash
Gm36984,nan
Wdr54,1700030E05Rik
Gm44003,nan
Gm44033,nan
1700016D08Rik,nan
Gm25148,nan
Igkv15-102,nan
Baiap3,LOC381076
Gm47530,nan
Gm15868,nan
Lman1,MCFD1|MR60|gp58|ERGIC53|F5F8D|P58|2610020P13Rik
Fate1,9230118O15Rik
Gm8454,nan
Rnf113a1,2810428C21Rik
D530049I02Rik,nan
Usp17le,Dub3|Gm6596
Gm15733,nan
Ighv5-17,Gm16609
Gm28963,nan
Gm25450,nan
Gm30686,nan
Gm3778,nan
Olfr296-ps1,MOR220-5_p|GA_x6K02T2NHDJ-9553029-9552092
Gm3636,nan
Gm28314,nan
Gm28545,nan
Gm27818,nan
Dnajb12,mDj10
AA986860,nan
Prpf31,RP11|2810404O06Rik|1500019O16Rik|PRP31
Gm47146,nan
Gm8737,nan
Mir337,mmu-mir-337|mir 337|Mirn337
Gm5464,nan
Gm8367,nan
Gm10744,nan
Btnl6,NG13|Gm6519
1700047G07Rik,nan
Trub2,G430055L02Rik
Nfkbie,nan
Slc7a10,D7Bwg0847e|Asc-1
Gm48014,nan
Gm42968,nan
Gm5947,nan
Gm9794,nan
Gm13727,nan
Habp2,FSAP
Gm24836,nan
Gm30117,nan
n-R5s158,nan
Gm25494,nan
Vmn1r-ps26,V1r-ps2
Gm35164,nan
Gm36855,nan
Gm28619,nan
Gm43388,nan
Gm47745,nan
Gm13620,nan
Gm25471,nan
Fgf10,Gsfaey17|AEY17|FGF-10
4930429P21Rik,nan
Gm26391,nan
Ncdn,norbin|neurochondrin-1|neurochondrin-2
Gm47986,nan
Gm24817,nan
Gm28074,nan
Emb,Gp70
Olfr1342,GA_x6K02T2QD9B-18856980-18857927|MOR258-3
Gm43654,nan
Gm37553,nan
Pard3,Pard3a|Par3|D8Ertd580e|ASIP|PAR-3
Gm45204,nan
Amz1,6530401C20Rik
Gm29379,nan
Gm49780,nan
Epc2,D2Ertd694e
Gm2099,nan
AC135859.1,nan
Gm3558,nan
Dph7,2810443J12Rik|Wdr85
Gm43361,nan
Gm22716,nan
Gm7446,nan
Gm38383,nan
Gm27029,nan
Bcl10,cE10|BCL-10|mE10
Gm23313,nan
Gm49121,nan
Gm49157,nan
Olfr1255,MOR232-4|GA_x6K02T2Q125-51257221-51258135
Iqgap2,4933417J23Rik
Rbm17,2700027J02Rik
Gm28924,nan
Slco1c1,Slc21a14|OATP-F
Gm22283,nan
Gm39329,nan
Olfr342,MOR136-4|GA_x6K02T2NLDC-33222024-33222962
Gm5852,nan
Nsfl1c,p47
Olfr877,MOR161-5|GA_x6K02T2PVTD-31540342-31541277
Vmn2r-ps65,nan
Gm20888,nan
Gm42793,nan
Pcdhb18,Pcdhb9|PcdhbR
Abca3,Abc3|1810036E22Rik|ABC-C
Olfr188-ps1,MOR183-10_p|GA_x54KRFPKG5P-55279450-55278534
Trgj3,Gm16604
Car13,2310075C21Rik
Gm23848,nan
AC124764.1,nan
Macroh2a2,H2afy2
Gm5113,nan
Zyg11b,D4Mgi23|2810482G21Rik|LOC242610|1110046I03Rik
Gm22461,nan
Gm28730,nan
Fmo5,5033418D19Rik
Gm3702,nan
Olfr959,MOR224-3|GA_x6K02T2PVTD-33270211-33269276
Gm22395,nan
Gm43662,nan
Ric8a,synembryn|RIC-8|Ric8
Taf4,TAFII135|Taf2c1|Taf4a|TAFII130
Gm13572,nan
Zmat3,Wig1
Tubgcp6,nan
Gm42933,nan
Gm27437,nan
Gm29388,nan
Gm50373,nan
Shisa4,Tmem58|9330132O05Rik
Gm18779,nan
Spag17,PF6|4931427F14Rik
Rpl10-ps3,Gm10041
Vmn1r16,V1rc29
Gm20536,nan
Gm28827,nan
Msl3l2,1700060H10Rik
Gm16579,nan
Gm24924,nan
Olfr403,IA7|GA_x6K02T2P1NL-4348188-4349129|MOR125-5_p
Vgll4,VGL-4
Dchs2,LOC229459
Luzp4,ENSMUSG00000072927
Gm48657,nan
Dhx30,2810477H02Rik|C130058C04Rik|helG|Ddx30
Gm42545,nan
Myom3,8430427K15Rik
Gm45742,nan
Gm48117,nan
Gm8055,nan
Tha1,1300017K07Rik|GLY1
Gm21866,nan
Gm17332,nan
Trp53inp2,1110029F20Rik|Tp53inp2
Gm47728,nan
Mir141,Mirn141|mmu-mir-141
Gm42745,nan
Gm16416,nan
Mir496b,mmu-mir-496b
Gm44154,nan
Gm13389,nan
Gm25458,nan
Gm29359,nan
Gm19560,nan
Olfr690,GA_x6K02T2PBJ9-7959171-7958224|MOR31-2
Gm22155,nan
Cdk10,nan
Rpl35a-ps4,Gm13911
Gm37217,nan
Gm5419,nan
Ccno,Ccnu|Ung2
Arap2,Centd1
Gm18600,nan
Gm18294,nan
Gm14983,nan
Gm49546,nan
Mapkbp1,2810483F24Rik|Jnkbp1
Gm11901,nan
1110020A21Rik,nan
Clnkos,1700021O21Rik
Gm37526,nan
Gm21758,nan
Rbis,1810022K09Rik
Kif18b,3000004C01Rik|N-8 kinesin
Gm48352,nan
Gm48569,nan
Arsa,As2|As-2|AS-A|ASA
Pdlim7,2410002J21Rik|Enigma|1110003B01Rik
Gm37347,nan
Gm9332,nan
Slpi,nan
Mosmo,BC030336
Cnih4,E430023H19Rik|D530030D03Rik
Abhd12,1500011G07Rik|6330583M11Rik
Gm11756,nan
Hmgn2,Hmg17|HMG-17
Gm21007,nan
Gm48778,nan
Gm9826,EG545302
Pcdhb12,Pcdh3|PcdhbL|Pcdhb5F
Gm43840,nan
Gm9604,nan
Aspdh,0610012D14Rik
Ihh,nan
Ulk3,1200015E14Rik
Gm49353,nan
Gm47480,nan
Gm27792,nan
Zfp53,D030067O06Rik|zfas8|Zfp118|Zfp-53|KRAZ1
Gm18609,nan
Chmp1a,2900018H07Rik|chromatin modifying protein 1A|Pcoln3
Gm7732,nan
Gm19078,nan
Gm15691,nan
Gm47612,nan
Gm42925,nan
Gm37779,nan
P4ha1,P4ha
Gm15212,nan
Gm15195,ENSMUSG00000059551
Gm11683,nan
Gm25904,nan
Gm12859,nan
Rasgrf1,Grfbeta|CDC25|CDC25Mm|Grf1
Ppp1r2-ps6,nan
Gm48961,nan
Gm22851,nan
Gm48134,nan
4933432G23Rik,nan
Egflam,pikachurin|nectican
Vcp-rs,EG236937
Dnajc18,2700075B01Rik
Ankle2,D5Ertd585e|1110001J12Rik
Gm38025,nan
1700085D07Rik,nan
Gm28182,nan
Gm37710,nan
Gm44803,nan
Gm45890,nan
Tdrd3,4732418C03Rik
Gm21761,nan
Plekhg4,4931414L13Rik
Gm48141,nan
Cpa3,MC-CPA|mMC-CPA|mast cell carboxypeptidase A
Stk10,Lok|Gek1
Chst3,C6ST-1|GST-0|C6ST
Gm18701,nan
Gm38575,nan
Gm45492,nan
Boc,nan
Rad52,nan
Scamp4,Sc4|2410022D05Rik
Cwc15,0610040D20Rik|2900052N06Rik
Kirrel3os,A130066N16Rik
Atp7b,Atp7a|Wilson protein|WND
Gm47883,nan
Gm46188,nan
Tnfsf13b,zTNF4|BAFF|D8Ertd387e|TALL-1|BLyS
Spag4,1700041K21Rik|Sun4
Gm24554,nan
Rsf1os2,Gm15623
Gm14618,nan
Gm8253,nan
Rpl19-ps4,Gm5202
Hmx3,Nkx5-1|Nkx5.1
Senp2,4930538C18Rik|2310007L05Rik
9130019P16Rik,nan
Gm15560,EG665035
Kctd5,2610030N08Rik
Gm15297,nan
Gm48196,nan
Gm13624,nan
BC048559,nan
Gm34280,nan
Capn10,Capn8
Gm41693,nan
Rack1,GB-like|p205|Gnb2l1|Gnb2-rs1
9430014N10Rik,nan
Apol9a,nan
Gm37542,nan
Ncor1,N-CoR|5730405M06Rik|A230020K14Rik|Rxrip13
Ccdc65,4933417K04Rik
Gm29684,nan
Vdac3,nan
Gm11884,nan
AC117663.1,nan
Bckdk,BCKD-kinase
Atmin,gpg6|Asciz
Proscos,nan
Wnt3a,Wnt-3a
Hfe,MR2
Gm21541,nan
Gm11008,nan
Olfr1491,GA_x6K02T2RE5P-4037809-4038768|MOR266-8
Vmn1r113,Gm5748
Timp2,Timp-2|D11Bwg1104e
Star,D8Ertd419e
Gm32036,nan
Gm22631,nan
Gm47256,nan
Gm44044,nan
Epb41l1,Epb4.1l1|4.1N
Alms1,Alstrom syndrome 1
Gm12122,nan
Gm42492,Gm37405
Gm47608,nan
Olfr709-ps1,GA_x6K02T2PBJ9-9307730-9306814|MOR260-7
Por,4933424M13Rik|NADH cytochrome P450 oxydoreductase|CPR|CYPOR
Gm13193,nan
Pkp3,2310056L12Rik
Gm26011,nan
Gm19200,nan
Gm7670,nan
Trav6-6,Gm16981
Gm48959,nan
Vmn1r-ps76,Gm8592
Olfr1386,GA_x6K02T2QP88-5964781-5963852|MOR256-50
Gm22515,nan
Ptk2,Fadk|FRNK|FAK
Manf,Armet|3230402M22Rik
Vmn2r107,V2r6
Gm49872,nan
5430437J10Rik,nan
Taf3,mTAFII140|4933439M23Rik
Ighv1-39,Gm16964
Klk6,neurosin|protease M|Klk29|Prss9|Prss18|Bssp
Trbj2-3,Gm16974
Il17ra,Il17r|VDw217
Gm19232,nan
Gm23149,nan
Gm18683,nan
Gm15916,nan
Gm15406,nan
Gm15427,ENSMUSG00000067040
Gm2691,nan
Gm29594,nan
Gm46138,nan
Inava,5730559C18Rik
Sirt2,SIR2L2|Sir2l|5730427M03Rik
Defa-ps4,OTTMUSG00000019815
Gm11321,nan
Gm38428,nan
Vmn1r132,Gm16448
Zbtb21,Znf295|Zfp295|5430437K12Rik|B430213I24Rik
Gm21660,nan
Olfr1464-ps1,MOR202-27P|Gm8561|GA_x6K02T2RE5P-3614075-3613153
H2al1i,ENSMUSG00000073279|Gm14475
1700003I16Rik,Gm44368
Gm37089,nan
Olfr583,GA_x6K02T2PBJ9-5762668-5763618|MOR14-6
4930528P14Rik,nan
Snrpert,Gm14284
Gm28144,nan
Gm49957,nan
Nr3c2,aldosterone receptor|MR|Mlr|mineralocorticoid receptor
Akt2,2410016A19Rik|PKBbeta|PKB
Gm44262,nan
Rpl35a-ps3,Gm10214
Gm11175,nan
Htr1f,Htr1eb
Mir7083,mmu-mir-7083
AC121143.1,nan
A930017M01Rik,nan
Wfdc15a,1700049M11Rik|Wfdcl1
Lrrn4,B430119L13Rik
Lrrn3,NLRR-3
Gm11065,nan
CR974473.1,nan
Gm42898,nan
Gm31452,nan
Gm22501,nan
Gm9728,nan
Vmn1r-ps32,Gm6547
Slitrk4,D930039I09Rik
Traj29,Gm16819
A930002C04Rik,nan
Vpreb2,Vpreb-2
Pde7a,nan
Angptl8,Lipasin|Gm6484|Rifl
Gm28617,nan
Pan3,A430027N15Rik|2700050F09Rik
Gm15162,nan
Clnk,MIST
Gm47934,nan
Gm24260,nan
Ptcd2,1190005P08Rik
Gm17190,nan
Snord116l11,Gm26094
Adamts12,nan
Gm3890,nan
Krtap10-10,nan
Mir3108,mmu-mir-3108
A430110C17Rik,nan
Uhrf1bp1l,2010319N22Rik|E030041M21Rik|4930506D01Rik
Gm11257,nan
Gm11922,nan
Gm45073,nan
Gm24579,nan
Ddx27,nan
Gm5267,nan
Smyd4,G430029E23Rik
Gm49249,nan
Spopfm2,Gm10696
Gm15848,nan
Mir668,Gm27556|mir 668|Mirn668|mmu-mir-668
Gm29171,nan
Clns1a,2610036D06Rik|ICLN|2610100O04Rik|Clci|Clcni
Gm24929,nan
Gm37608,nan
Spink12,9230117E20Rik
Mir6977,mmu-mir-6977
Pantr1,2610017I09Rik|Pou3f3os|linc-Brn1a
Gal3st2b,Gm9994
Gm24180,nan
Gm12339,nan
Fus,hnRNP P2|D930039C12Rik|pigpen|translocated in liposarcoma|Tls|D430004D17Rik
Gm20893,nan
Cdca7,2310021G01Rik|JPO1
Gm43698,nan
Galnt13,pp-GalNAc-T13
Fnbp4,FBP30
Zfp975,Gm5595
Gm42133,Gm43271
Styk1,nan
Gm3587,nan
Gm34552,nan
Adgre5,EGF-TM7 receptor|Cd97
Gm31942,nan
Gm28955,nan
Trav3-3,nan
Gm25857,nan
Ighv1-29,nan
Gm28585,nan
Gm25017,nan
Vmn1r-ps148,nan
Vmp1,Tmem49|Tango5|3110098I04Rik|4930579A11Rik
Gm49355,nan
Chmp4c,chromatin modifying protein 4C|2310010I16Rik|2210015K02Rik|2010012P02Rik|Snf7-3
Gm26968,nan
Gm18990,nan
Eps8l2,nan
Gm14094,nan
Bcl2l14,9030625M01Rik|4930452K23Rik|4933405K19Rik
Gm10241,nan
Vmn1r49,V1r5|V1rb2|VRi2
4933402J10Rik,nan
Gm43402,nan
Akain1,A330050F15Rik
Tpt1,TCTP|fortilin|Trt
Gm29031,nan
Trpm6,CHAK2
Nim1k,E130304F04Rik|Nim1
4833411C07Rik,nan
Gm14966,nan
Gm2448,peroxiredoxin 3 pseudogene
Gm45089,nan
Sohlh2,4933406N12Rik
Gm6664,nan
1700008B11Rik,nan
Gm49080,nan
Gm16428,nan
Gm38151,nan
Gm24875,nan
Gm49408,nan
Unc5a,Unc5h1
AL831766.1,nan
Gm37400,nan
Cyp21a2-ps,Cyp21-ps1|Cyp21a2ps|21OHB|EG632302|Cyp21B|Oh21-2
Gm44667,nan
Gm8580,nan
Atp11c,A330005H02Rik|Ig
Gm37578,nan
1700015I17Rik,Gm45565
Smox,B130066H01Rik|SMO
Ube2b,Rad6b|HR6B|E2-14k
Gm6430,nan
Gm42474,nan
Klra10,Ly49i2|Ly49J
Gm16056,nan
Gm38300,nan
Gm26442,nan
Gm42949,nan
Gm35191,nan
Trbj2-5,Gm16975
Lsmem1,Gm889|LOC380755
Dapk2,nan
Pik3ca,6330412C24Rik|p110alpha|caPI3K
Gm13786,nan
Gm11558,nan
Rpl19-ps10,Gm9188
Tmem106a,0610008L10Rik
Mir6769b,mmu-mir-6769b
Gm9521,nan
Gm28384,nan
Gm20167,nan
Gm18861,nan
Zfp746,2810407L07Rik
Stip1,STI1|Hsp70/Hsp90 organizing protein|IEF SSP 3521|Hop|p60
Olfr152,MOR181-1|V1|GA_x6K02T2Q125-49283184-49284128|Olfr4-1
Gm29331,nan
Slc7a13,AGT1|0610009O04Rik|AGT-1|XAT2
C230072F16Rik,nan
Mon1a,2810468K17Rik
Ighd2-8,Gm16782
Homer1,Ves-1|PSD-Zip45
4930568A13Rik,Gm43716
Vmn1r2,Gm11776
Gm6226,nan
Gm15922,nan
Gm28187,nan
Gm13363,nan
Bfsp1,filensin
Slc17a8,Vglut3
Mir199a-1,Mirn199|mmu-mir-199a-1|Mirn199a-1
Gm26117,nan
Olfr787,MOR111-10|GA_x6K02T2PULF-11141498-11142436
Tex12,5730518K06Rik
Gm45446,nan
Gm42659,nan
Gm22642,nan
Mdh2,Mdh-2|Mor1|Mor-1
Gm32051,Gm42749
Gm44664,nan
Mir145a,Mirn145|mmu-mir-145|mmu-mir-145a
Lrrc23,4921537K05Rik|Lrpb7
Gm13954,nan
Eri3,Prnpip1|PINT1
Gm43700,nan
Olfr1466,GA_x6K02T2RE5P-3672907-3673839|MOR202-12
Saa2,Saa-2
Olfr51,MOR129-3|ID7|GA_x6K02T2QP88-4431129-4430206
Gm26337,nan
Gm23595,nan
Use1,5730403H22Rik|D12|mED2|Q-SNARE|2010315L10Rik
Gm50098,nan
Gm13778,nan
Thumpd2,2810025A12Rik
Gm28706,nan
Trf,HP|Tfn
Fam149a,nan
Birc2,Api1|cIAP1|HIAP1|MIAP1|MIHB|mcIAP1|cIAP-1|IAP1
AU023070,nan
Mir669f,mmu-mir-669f|Mirn669f
Pias3,Pias3L
Gm12719,nan
Gm48834,nan
Brms1l,0710008O11Rik|D12Ertd407e|BRMS1
Gm16057,nan
Snora75,MBI-55
Ndufb8,2900010I05Rik
Gm38337,nan
Vmn2r-ps108,nan
Tmem94,2310067B10Rik
Tyro3,Brt|Tif|Etk-2|Sky|Dtk|Rse
Gm17794,nan
Gm30018,nan
5330411O13Rik,nan
Fxyd7,1110035I01Rik
Gm47523,nan
Gm3744,nan
Mir741,mmu-miR-742|Mirn741|mmu-mir-741
Gm4335,nan
Gm44937,nan
Got2-ps1,nan
Gm4454,nan
Utf1,nan
Gm19668,nan
Pias1,2900068C24Rik|Ddxbp1|GBP
Anp32b-ps1,nan
Gm50270,nan
Gm38177,nan
Gm21910,nan
Gm7799,nan
Aqp4,aquaporin-4
Chrnb1,AChR beta|Acrb|Achr-2
Gm25952,nan
Gm22118,nan
Gm12240,nan
F830002E08Rik,nan
2810013P06Rik,nan
Gm20389,nan
Aldob,Aldo-2|Aldo2
Gm11227,nan
Slc1a5,ASCT2
Hist1h2ap,ENSMUSG00000060262|Gm11276
Gm28522,nan
Gm50379,nan
Gm21046,nan
Gm43183,nan
Elavl3,2600009P04Rik|mHuC|Huc
Gm2106,nan
1700054K02Rik,nan
Gm14931,nan
Gm17811,nan
